GMB34,고아신촌(횡산입구방면),10034,36.20175266,128.2965225
GMB14,가산리,10014,36.31860433,128.296719
GMB913,선산고입구,10913,36.24622441,128.2974934
GMB912,선산고입구건너,10912,36.2461911,128.2975705
GMB4044,낙동정류장,14044,36.36307151,128.2980354
GMB12,가산1리(가산리방면),10012,36.32982398,128.2981259
GMB4043,낙동 출발,14043,36.36292724,128.298183
GMB432,선산읍행정복지센터,10432,36.24252165,128.2982043
GMB13,가산1리(용산리방면),10013,36.32989177,128.2982526
GMB431,선산읍행정복지센터건너,10431,36.24252172,128.2986717
GMB646,용산2리,10646,36.33879353,128.2991897
GMB1240,선기2동경로당,11240,36.133131,128.299255
GMB2427,지경리출발,12427,36.06090947,128.3007964
GMB2426,지경리종점,12426,36.06097636,128.3010217
GMB774,진주울입구(봉곡동입구방면),10774,36.14091875,128.3016593
GMB773,진주울입구(장흥리방면),10773,36.14104647,128.3019098
GMB344,부곡진줄(부곡장자터방면),10344,36.14407921,128.3020021
GMB792,초곡(신풍진마을입구방면),10792,36.29691594,128.3022186
GMB793,초곡(하농소방면),10793,36.29697555,128.3023236
GMB1999,CNG충전소(탑승불가),11999,36.14119647,128.3025895
GMB343,부곡진줄(부곡새마을방면),10343,36.14368292,128.302691
GMB1241,지장사앞,11241,36.130029,128.303224
GMB1174,태완노블리안후문건너,11174,36.2476492,128.3032996
GMB1173,태완노블리안후문,11173,36.24763195,128.303405
GMB1242,지장사건너,11242,36.130174,128.303449
GMB427,선산문화회관삼거리(선산행복센터방면),10427,36.24328201,128.3041033
GMB435,선산터미널종점,10435,36.239564,128.30429
GMB425,선산문화회관삼거리(선산터미널종점방면),10425,36.24323155,128.3043643
GMB1109,산두갠고개,11109,36.3266145,128.3048197
GMB339,부곡새마을(부곡진줄방면),10339,36.14330947,128.3048839
GMB1033,교리e편한세상A앞,11033,36.25094885,128.3050018
GMB1034,교리e편한세상A건너,11034,36.25088967,128.30501
GMB340,부곡새마을(봉곡네거리방면),10340,36.14310768,128.3050743
GMB426,선산문화회관삼거리(황칠나무참숯돼지생갈비앞),10426,36.24378901,128.3053124
GMB1171,태완노블리안정문,11171,36.24684341,128.3056192
GMB1172,태완노블리안정문건너,11172,36.24686695,128.305874
GMB1037,교리e편한세상(고아방면),11037,36.25063372,128.3060068
GMB1038,교리e편한세상(생곡리방면),11038,36.25010019,128.3061997
GMB1123,잿골길 입구,11123,36.25353659,128.3064726
GMB1175,교리e편한세상A후문건너,11175,36.25271535,128.3064877
GMB645,용산1리 산두,10645,36.32580404,128.3065046
GMB1024,봉곡도서관입구건너,11024,36.15301989,128.3065929
GMB1998,차고지,11998,36.13093161,128.3068678
GMB332,봉곡청마루출발지(종점),10332,36.15553175,128.3069366
GMB328,봉곡태성아파트앞,10328,36.15436967,128.3071045
GMB1221,경구중학교후문앞,11221,36.15013233,128.3072427
GMB327,봉곡태성아파트건너,10327,36.15424426,128.3073865
GMB806,파산리(대망입구방면),10806,36.20765548,128.3080511
GMB1131,월암서원,11131,36.3083971,128.3081254
GMB805,파산리(고아신촌방면),10805,36.20773621,128.3081471
GMB326,봉곡동입구(선기동교복단지앞방면),10326,36.13857188,128.3090932
GMB718,축산물 유통센터,10718,36.13018213,128.3091486
GMB72,축산물유통센터건너,10072,36.13024899,128.3091872
GMB325,봉곡동입구(진주울입구방면),10325,36.13857906,128.3093718
GMB1014,선주원남동행정복지센터건너,11014,36.14301404,128.3097157
GMB2609,숭오1리(태평동)건너,12609,36.05557434,128.3098357
GMB1011,선주원남동행정복지센터앞,11011,36.14307827,128.3099929
GMB329,봉곡영남네오빌건너,10329,36.15413825,128.3100498
GMB330,봉곡영남네오빌앞,10330,36.15424989,128.3101489
GMB1013,경구고등학교앞,11013,36.14757839,128.3102109
GMB1193,도산리(사랑의쉼터 건너),11193,36.32245669,128.3102415
GMB36,고아에덴아파트건너,10036,36.22503642,128.3103133
GMB321,봉곡네거리(선주고등학교방면),10321,36.14057415,128.3103637
GMB440,선주초등학교건너,10440,36.15074683,128.3105003
GMB1012,경구고등학교건너,11012,36.14773282,128.3105004
GMB441,선주초등학교앞,10441,36.15079299,128.3106661
GMB37,고아에덴아파트앞,10037,36.22493041,128.3107816
GMB320,봉곡네거리(부곡새마을방면),10320,36.14028237,128.3110752
GMB683,월림1리,10683,36.30831497,128.3111387
GMB2610,숭오1리(태평동),12610,36.05522388,128.3112352
GMB918,선기동교복단지앞,10918,36.13698663,128.3122146
GMB919,선기동교복단지건너,10919,36.13703392,128.3124153
GMB323,봉곡동대구은행앞,10323,36.14958793,128.3126592
GMB324,봉곡동대구은행건너,10324,36.14945618,128.3127069
GMB185,대망입구(오로삼거리방면),10185,36.20916792,128.3127741
GMB184,대망입구(대망1리마을회관방면),10184,36.20907596,128.3131487
GMB642,용댐이,10642,36.32254388,128.3134121
GMB322,봉곡e편한세상건너,10322,36.15400399,128.3134375
GMB439,선주고등학교앞,10439,36.14052034,128.3135757
GMB596,오로리새마을(오로리방면),10596,36.21960776,128.3136552
GMB699,한국방송통신대학건너,10699,36.12940967,128.3136557
GMB700,한국방송통신대학앞,10700,36.12936592,128.3137162
GMB438,선주고등학교건너,10438,36.14063,128.3137909
GMB570,봉곡e편한세상앞,10570,36.1541034,128.3138622
GMB597,오로리새마을(고아에덴아파트방면),10597,36.21969595,128.3138666
GMB1128,초곡리 신내,11128,36.29657707,128.3146814
GMB1129,초곡리 신내(마을회관방면),11129,36.2966431,128.3147123
GMB1028,도로공사도성관건너,11028,36.15276744,128.3148483
GMB1027,도로공사도성관앞,11027,36.15197051,128.3149455
GMB136,금오산출발,10136,36.11177547,128.3150736
GMB643,용동골고개(선산문회회관삼거리방면),10643,36.2636223,128.3152406
GMB1137,대망2리 못두들,11137,36.18632864,128.3152611
GMB594,오로리(오로삼거리방면),10594,36.21713099,128.3153125
GMB595,오로리(오로리새마을방면),10595,36.21745579,128.3153612
GMB1134,대망2리 못두들,11134,36.18636261,128.3153666
GMB644,용동골고개(수도가압장방면),10644,36.26370497,128.3153756
GMB2198,보손2리,12198,36.05470394,128.3154795
GMB234,도봉초등학교앞,10234,36.14158088,128.3155003
GMB2199,보손2리건너,12199,36.05496496,128.3155352
GMB739,구미성리학역사관,10739,36.11403165,128.3155481
GMB133,금오랜드앞,10133,36.11365841,128.3156325
GMB1200,월림2교,11200,36.31181931,128.3156387
GMB235,도봉초등학교건너,10235,36.14136718,128.3156693
GMB186,대망2리마을회관건너,10186,36.18259129,128.3158778
GMB1119,대망2리회관,11119,36.18283729,128.3159235
GMB1219,대망왕산골캠핑장건너,11219,36.19245332,128.316011
